label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83
A,0.873465896,0.67252177,0.83291918,0.528220475,0.760003805,0.396874905,0.686479151,0.314377189,0.642917693,0.22534585,0.821145415,0.451384485,0.634857833,0.464412451,0.655465245,0.474372447,0.697324693,0.465693951,0.82509464,0.562967479,0.61784178,0.557818055,0.642360866,0.552809238,0.689669132,0.550601721,0.811169088,0.661501348,0.614773035,0.641746044,0.640658498,0.63198489,0.692126095,0.628608465,0.783211946,0.748320818,0.63016063,0.725599527,0.651596963,0.702269137,0.699552834,0.691806078,0.214451179,0.598854423,0.282229662,0.480733275,0.413886368,0.362324029,0.512788892,0.287966013,0.585269272,0.209114552,0.393337131,0.378981113,0.58572489,0.4495323,0.548861682,0.468187183,0.48307693,0.457682014,0.365114748,0.497970819,0.57861197,0.554262817,0.527968466,0.556386352,0.458557576,0.545260608,0.347170234,0.617192388,0.54516536,0.654118419,0.491786361,0.644207895,0.427453071,0.630676985,0.336336911,0.727048993,0.494381964,0.73737371,0.454829484,0.72170037,0.396459699,0.709970593
A,0.88527739,0.664267719,0.843027174,0.523613214,0.769075751,0.397637486,0.699498653,0.311356604,0.665374696,0.215295345,0.848303914,0.448289901,0.660996556,0.453374565,0.682454228,0.473691672,0.727505624,0.471103102,0.852346838,0.563531995,0.639904141,0.554964006,0.673588216,0.558938265,0.725662947,0.556125045,0.837558389,0.664539814,0.63872993,0.639633238,0.674130797,0.635491073,0.728779316,0.634459972,0.808490038,0.751603961,0.652941108,0.722211361,0.67861551,0.70070529,0.727498472,0.692270815,0.228917465,0.597690225,0.302441597,0.475079447,0.439418912,0.354569256,0.543084145,0.274378687,0.61641717,0.194163114,0.417575896,0.378983378,0.613445044,0.4483594,0.576203942,0.467222273,0.509969234,0.457903385,0.390702128,0.497987151,0.604453683,0.548890293,0.554305196,0.551477253,0.485211313,0.542097151,0.374117374,0.615645885,0.572347581,0.648816764,0.51918602,0.640508711,0.45532456,0.627924085,0.364701867,0.724819303,0.523495376,0.736311316,0.482385367,0.722172976,0.424044698,0.709349215
A,0.836446166,0.64957583,0.787595928,0.510644853,0.709455132,0.361638278,0.630733371,0.26759845,0.579347074,0.179030657,0.753723681,0.41262722,0.57188201,0.418809414,0.586684644,0.428308666,0.628748178,0.430615693,0.752120197,0.528088808,0.544515073,0.521000922,0.569359779,0.521247447,0.625088513,0.527193189,0.740083098,0.634386659,0.54387027,0.613064349,0.572168887,0.611422002,0.627810597,0.613493264,0.717279911,0.729830503,0.56538868,0.697516859,0.584712923,0.677131534,0.630993724,0.671426415,0.163759544,0.568772435,0.232528299,0.459799021,0.357383668,0.344793409,0.453854918,0.265537441,0.52104795,0.175369024,0.319405377,0.335664839,0.505538583,0.403687298,0.478905708,0.448765099,0.421919316,0.446731001,0.290958196,0.449048132,0.500097871,0.506041646,0.459967136,0.532298088,0.395477176,0.52709645,0.274752021,0.565320253,0.47028631,0.606510401,0.425425112,0.614464283,0.364305019,0.603406131,0.268822312,0.674856246,0.425356001,0.691221833,0.390645951,0.681931138,0.331371218,0.664759398
A,0.799856603,0.643097997,0.753396213,0.505752206,0.668104172,0.355650663,0.585853875,0.259099543,0.534037709,0.169484794,0.709193707,0.401252687,0.526856124,0.416391104,0.544620931,0.4273296,0.584926546,0.42657122,0.70774585,0.522207856,0.50011307,0.509571671,0.529096842,0.51301825,0.586842537,0.521183968,0.694457769,0.630773842,0.5004884,0.602800965,0.52732265,0.600219846,0.581281781,0.60257864,0.669991434,0.728208423,0.522471428,0.688482761,0.532164276,0.661851704,0.565596581,0.64899081,0.135258257,0.570324957,0.206824183,0.462709665,0.326347113,0.350920856,0.411051929,0.269191086,0.47076267,0.170721501,0.276988417,0.332963228,0.463983893,0.396055102,0.439708084,0.446511745,0.385034472,0.44868058,0.244589552,0.446122825,0.457497925,0.505392194,0.41417402,0.527973413,0.347126544,0.5173136,0.228406742,0.561573327,0.42782414,0.603958607,0.380005389,0.608051836,0.31918183,0.594534516,0.224206567,0.670121253,0.38188085,0.688960195,0.346778631,0.679704666,0.289511591,0.664027333
A,0.801240861,0.654342473,0.749832749,0.522077501,0.659413695,0.375986874,0.580868125,0.277972698,0.542149305,0.191251636,0.713256538,0.420129687,0.533887148,0.428183526,0.542297244,0.443914384,0.57826364,0.443868637,0.711662591,0.543309569,0.506731033,0.528086603,0.529374599,0.538914323,0.58684504,0.54342854,0.697378993,0.652542055,0.506165743,0.623118877,0.528580606,0.626880288,0.584481299,0.627594471,0.672480941,0.750061214,0.527032733,0.707152128,0.531205654,0.68181169,0.564403892,0.667769432,0.135900244,0.585345328,0.207765296,0.47661069,0.328183174,0.366552413,0.418191373,0.286593795,0.479878783,0.188188434,0.279607415,0.351505518,0.458816409,0.418905169,0.446163446,0.460257679,0.401853383,0.465364724,0.249362662,0.466727138,0.459851831,0.52893281,0.42641148,0.547311187,0.365665376,0.542057991,0.233599246,0.5827353,0.430963486,0.622710049,0.387453616,0.624555945,0.328660339,0.614468753,0.227855265,0.68936938,0.387219727,0.708008528,0.356803685,0.69668746,0.302039444,0.683157921
A,0.80637157,0.720576048,0.760298312,0.583066463,0.679998696,0.443146944,0.608634889,0.345313907,0.55997926,0.260486603,0.751633465,0.507667184,0.559099376,0.498291433,0.574151576,0.504087567,0.615563095,0.509932518,0.749505997,0.622456431,0.531911492,0.595381021,0.558709681,0.593860686,0.614306986,0.604460716,0.731734633,0.723716855,0.531384289,0.680880427,0.555947781,0.674507976,0.609701991,0.681571782,0.700481653,0.81163013,0.549580157,0.768530726,0.564446211,0.741218448,0.60614872,0.735476375,0.161993191,0.637230873,0.221402183,0.52333945,0.33425951,0.415995091,0.424723506,0.342999458,0.494830549,0.255832791,0.287418634,0.411696285,0.477776825,0.442790478,0.496180236,0.49113813,0.464352906,0.515993237,0.266334534,0.533255041,0.486763179,0.570768058,0.470526397,0.594414711,0.416027784,0.595144033,0.260268986,0.652491748,0.464904547,0.672618508,0.429621696,0.675013483,0.369235277,0.665723145,0.264384538,0.758669496,0.426154971,0.76419574,0.400555402,0.748965263,0.344903409,0.734431207
A,0.804586589,0.690992475,0.758401155,0.54510057,0.682745516,0.41292578,0.606857955,0.323681176,0.559726477,0.23032856,0.762365282,0.46939072,0.569670081,0.472317934,0.587380886,0.483823597,0.630316615,0.480661154,0.767417312,0.584427059,0.547517538,0.571300209,0.571697235,0.565963149,0.621906161,0.563976824,0.751720965,0.685359538,0.548016369,0.659005821,0.57440275,0.648094893,0.627831817,0.645444989,0.719789684,0.772938311,0.561196446,0.74412632,0.583119154,0.71967721,0.631516039,0.70983696,0.17958501,0.619335055,0.246068761,0.510787487,0.356593162,0.401066303,0.438233614,0.319972754,0.502375782,0.224870294,0.299433231,0.386372328,0.487917364,0.416887641,0.50060463,0.477128565,0.466100156,0.504338026,0.272527933,0.501157224,0.497700363,0.541362703,0.475761533,0.571800709,0.412361443,0.571754813,0.261902869,0.619762957,0.470334202,0.651653171,0.437898368,0.659008086,0.37754643,0.648823738,0.263670325,0.728101373,0.430698544,0.739227176,0.40658465,0.725916445,0.348417252,0.71015656
A,0.80584991,0.734330714,0.753065348,0.573800385,0.684342563,0.415150315,0.621479034,0.292453289,0.583013237,0.185309261,0.788275599,0.493725479,0.577510774,0.470602065,0.609483004,0.503461361,0.668149948,0.495987028,0.793260157,0.606734633,0.557902277,0.568199217,0.599459589,0.575231493,0.658437192,0.568981469,0.770818889,0.700931728,0.557033241,0.657278359,0.592769563,0.651756763,0.653348386,0.638538897,0.732682765,0.778158307,0.559920609,0.730031729,0.590536952,0.72049582,0.649050713,0.715715945,0.203546226,0.632802606,0.261838019,0.514762163,0.365875006,0.400213778,0.453548789,0.320011884,0.521870852,0.231862009,0.311378211,0.398580551,0.495401084,0.412629157,0.508519948,0.462040037,0.475345314,0.488057971,0.293125272,0.515117824,0.515933633,0.537813187,0.489371181,0.561298847,0.42515403,0.560695767,0.290876865,0.631661177,0.501538396,0.644132912,0.466491699,0.647515118,0.405495703,0.639771879,0.299504995,0.737513304,0.475631773,0.734035969,0.45316875,0.719559073,0.397018343,0.705203593
A,0.80901891,0.743902385,0.750398397,0.573547125,0.679187238,0.416675389,0.613796353,0.297871113,0.568188071,0.190923125,0.786647797,0.478506535,0.578159273,0.463237703,0.607920051,0.500242174,0.665331602,0.492724687,0.795338511,0.599996507,0.56280452,0.564771712,0.604245186,0.573450685,0.664281607,0.565750957,0.77713567,0.703532815,0.565735936,0.660215259,0.600979865,0.657567322,0.662735283,0.647180378,0.742728949,0.789338708,0.576119661,0.739939451,0.60737741,0.733589768,0.667567849,0.731150746,0.209169924,0.637533188,0.267040879,0.521230876,0.370847702,0.40762943,0.454417974,0.329754382,0.517170906,0.239487708,0.316139907,0.40552783,0.499185354,0.420789838,0.510845721,0.466065854,0.473319322,0.489017189,0.299490631,0.523098826,0.522600532,0.542168438,0.496945798,0.565575421,0.430186003,0.566747546,0.298484534,0.639769673,0.507252812,0.649086773,0.473502636,0.652573824,0.41171515,0.645469368,0.307119787,0.744977117,0.481821775,0.738493681,0.458986491,0.725368798,0.401691288,0.713158488
A,0.804037631,0.732738495,0.746753693,0.576496959,0.68488729,0.42444095,0.629243076,0.30347237,0.588875532,0.194973201,0.792745233,0.489772439,0.586837411,0.469659805,0.608745039,0.506397426,0.66419971,0.503150582,0.801530361,0.593638599,0.568036616,0.565463185,0.606636584,0.574043095,0.666791141,0.565557241,0.784319341,0.686052859,0.568637311,0.657783151,0.603963494,0.653185189,0.667605817,0.63661015,0.751294017,0.767358184,0.57445848,0.732906282,0.601813614,0.722530723,0.661737025,0.710230112,0.22753562,0.624567866,0.288809955,0.514151096,0.391415626,0.405893683,0.47235775,0.328931332,0.535966516,0.241180003,0.333531201,0.406430542,0.520181417,0.429550648,0.525541544,0.473685771,0.482752413,0.491751254,0.313675046,0.523268819,0.535667956,0.537728429,0.508751869,0.55957824,0.443991244,0.55967474,0.31100291,0.638554573,0.519659221,0.64289695,0.484964877,0.644458771,0.424390465,0.637663543,0.319878817,0.742367983,0.48947069,0.735869765,0.466808677,0.71951282,0.410388589,0.705629945
A,0.819423795,0.681129932,0.770405829,0.531368136,0.699263513,0.397319466,0.630129457,0.298782587,0.591728806,0.207476228,0.783503175,0.468778551,0.588002264,0.467529863,0.617931485,0.488912135,0.67016679,0.478861898,0.792948604,0.581892371,0.571973681,0.560483873,0.613420725,0.559269547,0.667191625,0.553262889,0.778785825,0.676575065,0.581003666,0.647247136,0.617752731,0.634359241,0.671440482,0.623969674,0.750427306,0.754683375,0.591196239,0.71260798,0.62173456,0.695141971,0.674558461,0.690630436,0.214573503,0.606347382,0.281429708,0.503577888,0.395319879,0.392943829,0.479484379,0.316854775,0.539562881,0.232690543,0.349185228,0.388230622,0.530834258,0.442478001,0.5150823,0.485112488,0.463162124,0.486398667,0.324067891,0.497261494,0.533717513,0.541617751,0.498345345,0.56524992,0.434062421,0.561295509,0.314663023,0.607517302,0.513135612,0.640310645,0.473586172,0.644830465,0.414049,0.635858297,0.316739321,0.710206926,0.477974176,0.718717933,0.448178589,0.707933366,0.390191078,0.694501758
A,0.846004367,0.657277167,0.796119452,0.531822085,0.72020179,0.394608438,0.653916597,0.305410206,0.610768378,0.227052212,0.758763969,0.434552133,0.592684686,0.457111925,0.606852651,0.470351458,0.644800723,0.470077336,0.759985328,0.539025486,0.57265681,0.547922492,0.593138397,0.551018238,0.642291605,0.55343616,0.750537455,0.637304068,0.572586417,0.631066799,0.595275581,0.62842834,0.644196689,0.625996888,0.730885983,0.727148414,0.593082845,0.709892511,0.607482076,0.690315247,0.646375716,0.678431034,0.208496839,0.566750705,0.273004651,0.465900242,0.390073895,0.362686098,0.481398106,0.296329558,0.544521749,0.217997849,0.361064911,0.35456726,0.535532475,0.418086559,0.521223545,0.463263661,0.472902954,0.46943149,0.334133804,0.45741719,0.531867564,0.51950711,0.498519182,0.547221541,0.439047247,0.544148982,0.318912655,0.565037727,0.507646918,0.61531955,0.472112656,0.623763978,0.417391658,0.61331439,0.314524978,0.667285323,0.469697475,0.687656164,0.446882159,0.677861929,0.39770487,0.662155092
A,0.82690084,0.665495396,0.781102061,0.540270925,0.696642578,0.408001155,0.625911355,0.316689372,0.583770871,0.232896119,0.732776761,0.442833185,0.563469768,0.466023952,0.581081688,0.478730977,0.621952295,0.478233993,0.730497897,0.552972436,0.543994248,0.556540489,0.569827497,0.5592103,0.61924082,0.562675118,0.719042063,0.653938353,0.541022658,0.637450099,0.568633735,0.635092854,0.618127584,0.636742353,0.69953984,0.74606657,0.564833999,0.716013968,0.584425032,0.695954561,0.625004411,0.688598096,0.187721878,0.572644591,0.251245171,0.470078856,0.368186831,0.368661046,0.459310561,0.303300649,0.525597513,0.232365459,0.340502024,0.359251767,0.509209573,0.427744806,0.491270632,0.464420259,0.443153828,0.463399202,0.315098524,0.463248223,0.506604135,0.523970127,0.47292614,0.54538703,0.414704293,0.540621579,0.301389694,0.570910275,0.482173622,0.619394839,0.442964137,0.624232709,0.387850821,0.612327456,0.297190011,0.673091531,0.442090094,0.691985607,0.41027534,0.684089661,0.357135445,0.66798532
A,0.82735467,0.665016413,0.781142235,0.538860857,0.696897328,0.405563951,0.626262248,0.313623369,0.582189023,0.227772444,0.734101713,0.441475332,0.563265085,0.460319996,0.574726462,0.473112881,0.614473104,0.473884583,0.731360078,0.551045239,0.543189228,0.550859869,0.562934101,0.553071558,0.610939026,0.556464553,0.719343722,0.65213716,0.539785743,0.632000327,0.561608911,0.627796292,0.608603895,0.628723741,0.699150145,0.743685484,0.563089013,0.713228047,0.578893721,0.68957293,0.617568016,0.679681778,0.189354971,0.574114442,0.253562391,0.47097677,0.370594144,0.367373705,0.461558193,0.299330831,0.528658032,0.226651788,0.340032846,0.356947601,0.509853423,0.422256291,0.494076669,0.461766779,0.446452498,0.464708358,0.315789819,0.461676419,0.508744895,0.518393099,0.474470675,0.54273206,0.414411008,0.539863169,0.303027868,0.570202231,0.48487395,0.616917253,0.445736021,0.624345124,0.389656812,0.613963127,0.299491823,0.672755957,0.445734799,0.689592957,0.412958294,0.683253884,0.358052254,0.668237448
A,0.824794412,0.668383956,0.780869842,0.544411659,0.697635114,0.410966873,0.627227247,0.318814188,0.586306632,0.231754184,0.734568,0.447938591,0.567722499,0.464936197,0.580531299,0.477712661,0.620565951,0.479326963,0.729622245,0.556388497,0.544875383,0.555654049,0.566400647,0.560310483,0.615585208,0.565401018,0.716919899,0.656714201,0.542518973,0.636831522,0.567071497,0.636493385,0.615831971,0.639139414,0.697286248,0.748471379,0.564553261,0.719225347,0.582587302,0.7003088,0.622685552,0.693410277,0.190217808,0.573018968,0.255033791,0.473766565,0.371545136,0.371955633,0.461159736,0.304552317,0.528388381,0.23210746,0.339689165,0.361791819,0.510774553,0.425859481,0.499929607,0.469045043,0.455011934,0.475040734,0.313391954,0.463991165,0.508201659,0.522896707,0.476624608,0.548146248,0.418386817,0.543584228,0.299055576,0.571253121,0.482786089,0.619032264,0.444685072,0.626038253,0.38927269,0.613454401,0.294916689,0.673158288,0.445761472,0.694529712,0.416795433,0.687281966,0.363195479,0.671002448
A,0.828439772,0.668036699,0.783291638,0.53980118,0.698940277,0.405489087,0.628597438,0.31385088,0.585151017,0.227473736,0.735173523,0.441186786,0.566977978,0.459465265,0.578741133,0.473284006,0.618691742,0.474641383,0.731104791,0.551045299,0.545206904,0.548493862,0.564632535,0.551710129,0.611994147,0.556917071,0.718411267,0.652080238,0.540979266,0.630687833,0.563706815,0.627957523,0.611024201,0.63083297,0.698031366,0.742649078,0.562521935,0.71118331,0.580431521,0.689551532,0.620993733,0.681954324,0.190569729,0.571908474,0.25470227,0.470852435,0.37245816,0.367652297,0.462648213,0.301701725,0.529268622,0.230097443,0.343574911,0.360658586,0.514618933,0.429068536,0.493987262,0.465850115,0.443424195,0.4637326,0.318540484,0.463386118,0.51220417,0.522191644,0.47483632,0.544733882,0.414049178,0.540255964,0.304669172,0.570171893,0.486162186,0.615567088,0.443507344,0.621888936,0.386352271,0.611089587,0.299409509,0.671854675,0.446649671,0.689271271,0.412825108,0.682839632,0.358149081,0.668748856
A,0.828359842,0.666050911,0.783643126,0.538881242,0.700485468,0.406262517,0.630576193,0.31587708,0.587285638,0.231274098,0.736924827,0.442626148,0.566871762,0.461186767,0.582217753,0.476105541,0.623651862,0.476697832,0.73311162,0.552458465,0.545572042,0.549269974,0.566784501,0.553787708,0.614610255,0.559044003,0.72023344,0.653431296,0.54093349,0.630417705,0.56370759,0.628343999,0.610666037,0.631965995,0.699343085,0.743949592,0.563342452,0.712537527,0.579625487,0.689186037,0.6178146,0.680162191,0.192307964,0.573784411,0.256298721,0.473177761,0.374086738,0.369704485,0.4652147,0.301861346,0.532554746,0.229481488,0.342517376,0.359328777,0.514329672,0.425797105,0.496627688,0.465295911,0.447906047,0.466730416,0.317118436,0.46216321,0.512450039,0.520300806,0.475731254,0.544295371,0.415540129,0.539822221,0.303894043,0.569383502,0.486859471,0.614621818,0.444993228,0.621347725,0.388391852,0.609814763,0.30027616,0.670927763,0.449288487,0.688869417,0.417216033,0.683093309,0.363454491,0.668002248
A,0.828611016,0.663487732,0.783444524,0.536656976,0.700080276,0.404632568,0.629071593,0.31448552,0.585767508,0.2288059,0.73688066,0.441540301,0.567129135,0.461864233,0.580066562,0.474949896,0.61981535,0.474061877,0.73354131,0.550763249,0.54580766,0.549926341,0.563441396,0.552313209,0.608954549,0.555698276,0.721113026,0.65180099,0.539994717,0.631213009,0.559813321,0.626916051,0.605101407,0.628120899,0.700897574,0.742699504,0.564372659,0.713023841,0.57857573,0.688160717,0.615358412,0.677030563,0.191905245,0.574367225,0.255968928,0.474461526,0.373595566,0.371074438,0.464540541,0.302906334,0.531220019,0.229718596,0.342489988,0.359505773,0.514669657,0.425824791,0.498481095,0.466779888,0.450074226,0.469437271,0.317213118,0.462028295,0.512816668,0.52050215,0.477679849,0.546100676,0.417766184,0.541939855,0.30375883,0.569305062,0.487740427,0.615348995,0.447110444,0.623751044,0.390487522,0.61266923,0.299938709,0.671244979,0.449414194,0.69011718,0.418183357,0.684342384,0.364296705,0.668725252
A,0.828289628,0.662902176,0.782710314,0.537754595,0.699392021,0.405902982,0.629078031,0.315174282,0.586336672,0.230383039,0.735196173,0.439723194,0.567113936,0.460877001,0.580414951,0.475825101,0.620423913,0.475864083,0.731139898,0.548720539,0.544843078,0.549397826,0.561980367,0.55417645,0.60719943,0.558590949,0.718367875,0.650118947,0.539383888,0.630090117,0.558936,0.628691614,0.604106545,0.631384671,0.697820842,0.741690993,0.562921166,0.710633516,0.577332318,0.688553512,0.614165008,0.679456949,0.18892096,0.575668812,0.250579298,0.473059565,0.36795032,0.370141029,0.460725963,0.303974599,0.528719187,0.230701327,0.339390457,0.362119377,0.513445497,0.419648588,0.498817831,0.461326867,0.451351076,0.466553241,0.315973282,0.465778798,0.51124543,0.517206609,0.475759625,0.541950166,0.416354179,0.53924191,0.304128885,0.573181689,0.487664163,0.613911986,0.445432901,0.62043643,0.388726413,0.610195518,0.301339924,0.674347401,0.450707376,0.688218772,0.418680191,0.68160212,0.364885479,0.668090403
A,0.824270189,0.663137197,0.782329917,0.540984511,0.696745694,0.414319724,0.622069657,0.327529728,0.577046514,0.244640887,0.730575383,0.449025691,0.569359839,0.462767422,0.56197232,0.471406013,0.588385522,0.471546173,0.723707795,0.553856671,0.544688404,0.550542593,0.542737186,0.551517665,0.575371325,0.556144774,0.709876001,0.652611852,0.538559914,0.632453799,0.546942174,0.627077878,0.584967494,0.627393365,0.689845622,0.743267417,0.557212055,0.712208033,0.565935433,0.690062284,0.599031091,0.680816531,0.18802245,0.578627944,0.248452321,0.475984037,0.367460579,0.370761395,0.460840762,0.306798518,0.528561711,0.236562312,0.332101017,0.373687834,0.510053039,0.429501206,0.494009823,0.462324739,0.44344157,0.461048186,0.310393274,0.480401963,0.510033727,0.526289821,0.47453472,0.542208076,0.412921399,0.535668373,0.301617622,0.588395119,0.485378236,0.619728982,0.444183946,0.621136427,0.387392819,0.610720277,0.301706403,0.689242303,0.449285209,0.695984006,0.416977704,0.686501801,0.364234686,0.675224304
